job_role,country,job_postings_count
Data Engineer,United States of America,2
Data Engineer,United States of America,29
Data Engineer,United States of America,1
Data Engineer,United States of America,7
Data Engineer,United States of America,2
Data Engineer,United States of America,2
Data Engineer,United States of America,11
Data Engineer,United States of America,2
Data Engineer,United States of America,1
Data Engineer,United States of America,1
Data Engineer,United States of America,1
Data Engineer,United States of America,2
Data Engineer,United States of America,2
Data Engineer,United States of America,1
Data Engineer,United States of America,1
Data Engineer,United States of America,1
Data Engineer,United States of America,1
Data Engineer,United States of America,2
Data Engineer,United States of America,1
Data Engineer,United States of America,2
Data Engineer,United States of America,5
Data Engineer,United States of America,12
Data Engineer,United States of America,2
Data Engineer,United States of America,2
Data Engineer,United States of America,8
Data Engineer,United States of America,1
Data Engineer,United States of America,2
Data Engineer,United States of America,1
Data Engineer,United States of America,1
Data Engineer,United States of America,4
Data Engineer,United States of America,29
Data Engineer,United States of America,2
Data Engineer,United States of America,3
Data Engineer,United States of America,1
Data Engineer,United States of America,4
Data Engineer,United States of America,1
Data Engineer,United States of America,2
Data Engineer,United States of America,1
Data Engineer,United States of America,3
Data Engineer,United States of America,2
Data Engineer,United States of America,12
Data Engineer,United States of America,6
Data Engineer,United States of America,116
Data Engineer,United States of America,1
Data Engineer,United States of America,2
Data Engineer,United States of America,1
Data Engineer,United States of America,1
Data Engineer,United States of America,1
Data Engineer,United States of America,1
Data Engineer,United States of America,5
Data Engineer,United States of America,1
Data Engineer,United States of America,1
Data Scientist,United States of America,5
Data Scientist,United States of America,4
Data Scientist,United States of America,1
Data Engineer,United States of America,1
Data Engineer,United States of America,2
Data Engineer,United States of America,7
Data Engineer,United States of America,7
Data Engineer,United States of America,3
Data Engineer,United States of America,1
Data Engineer,United States of America,1
Data Scientist,United States of America,1
Data Engineer,United States of America,1
Data Engineer,United States of America,6
Data Engineer,United States of America,3
Data Engineer,United States of America,1
Data Engineer,United States of America,5
Data Engineer,United States of America,2
Data Engineer,United States of America,1
Data Scientist,United States of America,1
Data Engineer,United States of America,2
Data Engineer,United States of America,2
Data Engineer,United States of America,2
Data Engineer,United States of America,11
Data Engineer,United States of America,1
Data Engineer,United States of America,1
Data Engineer,United States of America,2
Data Scientist,United States of America,1
Data Engineer,United States of America,2
Data Engineer,United States of America,5
Data Engineer,United States of America,3
Data Engineer,United States of America,2
Data Engineer,United States of America,1
Data Engineer,United States of America,4
Data Scientist,United States of America,4
Data Engineer,United States of America,1
Data Engineer,United States of America,1
Data Engineer,United States of America,2
Data Engineer,United States of America,1
