job_role,country,company_name
Data Scientist,United States of America,Independent Commodity Consulting Firm
Data Scientist,United States of America,Independent Living Systems
Data Scientist,United States of America,"Jasper AI, INC."
Data Scientist,United States of America,Kunnig
Data Scientist,United States of America,Kurouto Kitchenware
Data Scientist,United States of America,"Leap of Faith Technologies, Inc."
Data Scientist,United States of America,Learning Collider
Data Scientist,United States of America,"MIT Institute for Data, Systems, and Society (IDSS)"
Data Scientist,United States of America,Mosaic Ml
Data Scientist,United States of America,NYC Department of Citywide Administrative Services
Data Scientist,United States of America,"Office Depot, Inc."
Data Scientist,United States of America,PSE Healthy Energy
Data Scientist,United States of America,Pandemic Response Lab
Data Scientist,United States of America,"Prime Medicine, Inc."
Data Scientist,United States of America,Red Meters
Data Scientist,United States of America,STV Incorporated
Data Scientist,United States of America,Smash My Trash
Data Scientist,United States of America,St. Luke's Health System
Data Scientist,United States of America,Tamarack Consulting
Data Scientist,United States of America,ThreatSTOP
Data Scientist,United States of America,Titan CXO
Data Scientist,United States of America,Vatic Analytics
Data Scientist,United States of America,Vella Finance
Data Engineer,United States of America,"360 Payment Solutions, Inc"
Data Engineer,United States of America,AEGIS Foundry
Data Engineer,United States of America,Accion Performance
Data Engineer,United States of America,Clevyr
Data Engineer,United States of America,Data Den
Data Engineer,United States of America,Davis Vision/(Now Metlife)
Data Engineer,United States of America,Edge/Pml Services Llc.
Data Engineer,United States of America,Encompass Health Corporation
Data Engineer,United States of America,Enercon
Data Engineer,United States of America,Independent  Contractor
Data Engineer,United States of America,Informativ
Data Engineer,United States of America,OfferLogix
Data Engineer,United States of America,Privco
Data Engineer,United States of America,"R1 RCM, Inc."
Data Engineer,United States of America,Robert Bosch GmbH
Data Engineer,United States of America,Versogen
Data Engineer,United States of America,consid
Data Scientist,United States of America,4Change Energy
Data Scientist,United States of America,Allstate Research & Planning Center
Data Scientist,United States of America,American National Bank
Data Scientist,United States of America,Applied Invention
Data Scientist,United States of America,CCGG
Data Scientist,United States of America,"Center for Transportation Studies, University of Minnesota"
Data Scientist,United States of America,Cognitio Analytics
Data Scientist,United States of America,Columbia Psychiatry
Data Scientist,United States of America,Commonwealth of Massachusetts
Data Scientist,United States of America,Counterpart
Data Scientist,United States of America,DTH EUROPA SA
Data Scientist,United States of America,Dayforce
Data Scientist,United States of America,Energy Equity Project
Data Scientist,United States of America,Ensemble VC
Data Scientist,United States of America,FICO
Data Scientist,United States of America,Futurae
Data Scientist,United States of America,Genmab A/S
Data Scientist,United States of America,Kennesaw State University
Data Scientist,United States of America,Kognitic
Data Scientist,United States of America,MELIOLABS INC.
Data Scientist,United States of America,Medtronic Public Limited Company
Data Scientist,United States of America,New Mexico Health Care Authority
Data Scientist,United States of America,PetSmart Inc.
Data Scientist,United States of America,RelateIQ
Data Scientist,United States of America,Rubicon IT Solutions
Data Scientist,United States of America,Skai
Data Scientist,United States of America,Smurfit Westrock
Data Scientist,United States of America,"Southwire Company, LLC"
Data Scientist,United States of America,Spy Pond Partners LLC
Data Scientist,United States of America,Sriya.AI
Data Scientist,United States of America,Tiege Hanley LLC
Data Scientist,United States of America,Toumetis
Data Scientist,United States of America,Trane Technologies plc
Data Scientist,United States of America,Travis Credit Union
Data Scientist,United States of America,United Way of Massachusetts Bay
Data Scientist,United States of America,"Veoride, Inc"
Data Scientist,United States of America,Voiceworx.Ai
Data Scientist,United States of America,Warp Records
Data Engineer,United States of America,Albertsons Companies LLC
Data Engineer,United States of America,Aryng
Data Engineer,United States of America,BeaconBold
Data Engineer,United States of America,Boston Public Health Commission
Data Engineer,United States of America,Bryan Health
Data Engineer,United States of America,Capricorn Investment Group
Data Engineer,United States of America,Cisco Data center
Data Engineer,United States of America,EVERFORCE
Data Engineer,United States of America,Ease Logistics
Data Engineer,United States of America,Goodway Group
Data Engineer,United States of America,Kais-AIR®
Data Engineer,United States of America,Lean Chain Solutions
Data Engineer,United States of America,"Limeade, Inc."
Data Engineer,United States of America,Micro Tech Staffing
Data Engineer,United States of America,OSF Healthcare System
Data Engineer,United States of America,R&T Deposit Solutions
Data Engineer,United States of America,Rapid7
Data Engineer,United States of America,"SoundExchange, Inc."
Data Engineer,United States of America,"Spiral Solutions and Technologies, Inc."
Data Engineer,United States of America,State Bar of California
Data Engineer,United States of America,Transitioning Agile Data Engineering and Administration
Data Engineer,United States of America,"Unisoft Global Services, Inc"
Data Engineer,United States of America,Valley Children'S Hospital
Data Engineer,United States of America,Vaso Group
Data Engineer,United States of America,Western Midstream
Data Scientist,United States of America,Akron Children's Hospital
Data Scientist,United States of America,Dascena
Data Scientist,United States of America,Geisinger Med Group
Data Scientist,United States of America,Klas
Data Scientist,United States of America,"LibDib, LLC"
Data Scientist,United States of America,Moffatt & Nichol
Data Scientist,United States of America,Montefiore Health System
Data Scientist,United States of America,Reteta
Data Scientist,United States of America,TBC Corporation
Data Scientist,United States of America,Tiny Comet
Data Scientist,United States of America,USC Marshall School of Business
Data Scientist,United States of America,Universal Music Group
Data Engineer,United States of America,Abrigo
Data Engineer,United States of America,Agsource
Data Engineer,United States of America,Alcamo Marketing
Data Engineer,United States of America,All Star Auto Parts
Data Engineer,United States of America,Broadrange Technologies
Data Engineer,United States of America,CP1
Data Engineer,United States of America,Erie Insurance Group
Data Engineer,United States of America,High Definition Vehicle Insurance
Data Engineer,United States of America,J Pilot
Data Engineer,United States of America,Legacy Mutual Mortgage
Data Engineer,United States of America,"Lovevery, Inc."
Data Engineer,United States of America,Noblesoft Solutions
Data Engineer,United States of America,ParkStash
Data Engineer,United States of America,"Paydhealth, LLC"
Data Engineer,United States of America,RMS
Data Engineer,United States of America,Real Capital Markets
Data Engineer,United States of America,Revelyst
Data Engineer,United States of America,Sapvix
Data Engineer,United States of America,Sioux Falls School District
